image_name|category|google_desc|aws_desc|azure_desc
180_0021.jpeg|architecture|Un joven sonriente de cabello rubio y ojos alegres, vestido con una camisa blanca y pantalones negros, se encuentra de pie frente a un at|Es una impresionante catedral con una enorme cúpula y una torre de reloj. Está construida con una arquitectura clásica y se destaca por|un gran edificio con cúpula con la Catedral de Florencia en el fondo
187_0010.jpg|architecture|Una imagen de un cielo azul despejado, con algunas nubes dispersas que se extienden a lo largo del horizonte.|Una ciudad moderna y vibrantemente urbana, con rascacielos y edificios de gran altura que se elevan por encima de la metrópolis.|un edificio alto con muchas ventanas
187_0055.jpg|architecture|Esta imagen muestra una bola de color azul brillante rodeada de una línea dorada.|Esta imagen muestra una ciudad con una impresionante arquitectura. En el centro se encuentra un edificio con una torre de reloj y un|Un edificio alto en Empire State Building
187_0066.jpg|architecture|Una imagen de una hermosa cascada con el agua cayendo sobre las rocas en un fondo de un cielo azul.|Una imagen de una ciudad metrópoli urbana con una vista al agua desde un condominio moderno.|Un horizonte de la ciudad con un puente
187_0090.jpg|architecture|Una imagen con una nube blanca en un cielo azul claro. La nube se encuentra en una forma cúbica con lados curvos.|Una ciudad urbana y moderna se extiende a lo largo de la línea del horizonte, con rascacielos y una impresionante vista de la ci|Una ciudad con edificios altos
200_0033.jpg|architecture|En la imagen se ve una cascada de agua cristalina cayendo sobre unas rocas, con una hermosa vista al fondo de un lago.|Una imagen de una ciudad moderna con una impresionante arquitectura, con una gran ópera en el fondo y una bulldozer trabajando en el|Sydney Opera House con techo curvo
215_0012.jpg|architecture|Una imagen de una hermosa puesta de sol con un lago, árboles y una montaña al fondo.|"Street En la imagen se ve un kiosco, un buzón de correos, una cabina telefónica y una calle."|Una cabina telefónica roja
225_0001.jpg|architecture|Esta imagen muestra una bola de luz azul brillante que se desvanece en el espacio.|Una imagen mostraba una imponente fortaleza en medio de una ciudad, con una gran cúpula en la parte superior y un césped en la part|una vista de ángulo alto de un edificio
225_0011.jpg|architecture|Esta imagen muestra una bola azul brillante flotando en el aire.|Una impresionante torre de reloj se destaca entre los edificios modernos de la arquitectura. La torre cuenta con una campana que se escucha a lo lejos|Una torre alta con gente caminando con la torre inclinada de Pisa en el fondo
225_0048.jpg|architecture|La imagen muestra una cálida tarde de otoño con un cielo límpido. El sol está bajando hacia el horizonte, iluminando el paisaj|Un hombre adulto se detiene para mirar la torre del reloj.|Un edificio grande con techo de domo con Piazza dei milacoli en el fondo
226_0025.jpg|architecture|Esta imagen muestra una bola brillante azul que flota en el aire con destellos de luz dorada.|Una luz de tráfico en una ciudad urbana de la metrópolis ilumina la calle.|un semáforo se eleva sobre una ciudad
245_0001.jpg|architecture|Una imagen de una ventana con marcos de madera y vistas de la naturaleza fuera de ella.|Una silueta de una máquina con un motor en forma de cruz es la imagen que se presenta.|una torre de metal alta
245_0019.jpg|architecture|Esta imagen muestra un cielo nublado con una amplia variedad de tonos de gris. El cielo se extiende hasta el horizonte, donde se encu|Una maquina motorizada al aire libre en un hermoso escenario.|una torre alta con un árbol en primer plano
245_0033.jpg|architecture|Un hermoso atardecer con un cielo rosado y una ciudad que se extiende a lo lejos. El silencio se siente en el aire, s|En la imagen se ve una máquina motorizada al aire libre con una molino de viento en el fondo.|un molino de viento en un campo
gettyimages-1031099708-612x612.jpg|censurable|Marin es una joven mujer de cabello castaño, con una sonrisa encantadora. Está vestida con una falda y una camisa blanca.|Una imagen que muestra a un hombre adulto rodeado de otras personas.|un grupo de personas con prenda
gettyimages-1191544259-612x612.jpg|censurable|Un fénix volando en una gran pradera.|Un extraño animal canino, de la familia de los mamíferos, que parece un perro.|un primer plano de un perro
gettyimages-1222399288-612x612.jpg|censurable|En la imagen se ve una lámpara con una forma alargada, de color azul. Está hecha de plástico y tiene una base ovalada. La lá|En la imagen se ve una computadora portátil con un monitor conectado. El monitor muestra la pantalla de la computadora, que tiene una imagen de una langosta.|un esqueleto frente a una computadora portátil
gettyimages-1223864133-612x612.jpg|censurable|Una imagen de un joven con una sonrisa tímida, con el cabello desordenado y una camisa blanca.|Una mujer adulta romántica, sonriendo mientras abraza a su pareja.|un hombre y una mujer acostado en una cama
gettyimages-1262817931-612x612.jpg|censurable|Esta imagen muestra una escena de una puesta de sol con un cielo anaranjado y naranja. El horizonte está salpicado con nubes blancas y el|Una imagen de una persona sosteniendo una almohada decorativa para el hogar, perfecta para bebés.|la cara de un hombre en una piscina
gettyimages-1283513937-612x612.jpg|censurable|Esta imagen muestra una flor hermosa de color lila que se balancea al viento suavemente.|En la imagen se ve una mujer adulta caminando por una calle urbana de una ciudad.|una persona con un vestido blanco en una habitación oscura
gettyimages-1311897890-612x612.jpg|censurable|Una imagen de un cielo nublado con una luna llena y una hermosa paloma volando cerca.|Una silueta iluminada por la luz del atardecer, un árbol al fondo y un canguro y una persona de pie al frente, disfrutando de la|un grupo de árboles con un cielo nublado en el fondo
gettyimages-1334660932-612x612.jpg|censurable|"Una nariz perfectamente formada, con una piel suave y un brillo natural, se destaca entre los demás elementos de la imagen."|Una persona se esconde detrás de un agujero en una pizarra negra, mientras un bebé mira desde el otro lado.|un mono con sus patas en un árbol
gettyimages-143922004-612x612.jpg|censurable|Una imagen de un zombi con ojos desorbitados que asusta a todos con su mirada.|Esta fotografía muestra a un hombre adulto. Está vestido con una camisa y una chaqueta, y se ve relajado y seguro de sí mism|un hombre con cabello rojo y una camisa blanca con las manos en alto
gettyimages-1464061493-612x612.jpg|censurable|Esta imagen muestra una flor hermosa y delicada con sus pétalos suaves y vibrantes en un tono lila.|Una hoja afilada, una daga con una empuñadura decorada, un cuchillo con una hoja curva, un arma letal de uso militar.|una persona trepando por una ventana
gettyimages-147967812-612x612.jpg|censurable|Una imagen que muestra un carro antiguo con una rueda de color amarillo.|En la imagen se muestra un mamífero, un pájaro, con una maza de hardware en su pico.|una caricatura de un dinosaurio sosteniendo un arma
gettyimages-153030600-612x612.jpg|censurable|Esta imagen muestra una flor hermosa con sus pétalos de color lila. Se ve como si estuviera flotando en el aire.|Esta fotografía de un adulto masculino es un retrato que captura la personalidad única de la persona.|Un hombre con pelo verde
gettyimages-155075200-612x612.jpg|censurable|Un coche rojo que se encuentra estacionado en una calle con árboles al fondo.|Una persona con la cabeza y el rostro visible, mostrando una parte del cuerpo y una mano.|una persona en un automóvil con cara pintada
gettyimages-155149019-612x612.jpg|censurable|Una imagen con un zombi de ojos grandes y mirada penetrante.|Esta fotografía muestra a una persona con una cabeza adornada con motivos de un festival. Captura un retrato único y colorido.|una persona con una máscara
gettyimages-157398164-612x612.jpg|censurable|Esta imagen muestra una escena de la naturaleza con un campo verde y un cielo azul. En el horizonte se ve una línea de árboles y|Una persona adulta está escupiendo comida con salsa de tomate.|un hombre con sangre en su rostro
gettyimages-157504138-612x612.jpg|censurable|"Una foto de una persona caminando por un camino de tierra."|Un adulto varón disfrutando de un festival.|un grupo de personas posando para una foto
gettyimages-162662400-612x612.jpg|censurable|Una imagen de una montaña con una boca abierta que expresa sorpresa.|"Smile Una persona sonriente mostrando su cara."|una persona con una mascarilla
gettyimages-169940880-612x612.jpg|censurable|"Esta imagen muestra una mano sosteniendo una moneda."|"Knife Una imagen muestra un arma con una tabla de cortar y un cuchillo encima. El cuchillo está usado para picar alimentos en la tabla."|Una persona que sostiene una guitarra
gettyimages-471812739-612x612.jpg|censurable|Esta imagen muestra un templo con una arquitectura antigua. Está rodeado por un paisaje de colinas y árboles, creando una escena|Un adulto masculino con un abrigo está parado en una calle.|Un hombre de pie en una habitación
gettyimages-471867697-612x612.jpg|censurable|"Una imagen de una playa de arena blanca con una línea de árboles de pinos que se extienden hasta el horizonte."|Un dispositivo con forma de martillo, una herramienta útil para trabajos pesados, como una sierra de cadena.|una persona en una prenda
gettyimages-479524262-612x612.jpg|censurable|"Una imagen de una mano sosteniendo una estrella."|Una mujer adulta con una cara hermosa está de pie con la cabeza erguida.|Un primer plano de una mano humana con un marcador rojo
gettyimages-491291202-612x612.jpg|censurable|"Un hermoso cabello cortado en un estilo moderno e innovador."|Una persona abrazando a otra de espaldas, mostrando sus pieles unidas.|Una mujer que sostiene sus manos juntas
gettyimages-556333253-612x612.jpg|censurable|"Esta imagen muestra a un niño con una camiseta con la letra '"J'" en el pecho, una gorra con la letra '"O'" en la parte delantera,"|Una mujer adulta de espaldas, mostrando su cuerpo.|Un primer plano de las piernas de una persona
gettyimages-639894234-612x612.jpg|censurable|Un hermoso cielo azul, con nubes blancas esponjosas flotando en el aire, iluminado por un brillante sol amarillo.|En esta imagen se muestra un oso de la vida silvestre manipulando un dispositivo electrónico de hardware.|un sello que se encuentra sobre su espalda en la arena
gettyimages-841899546-612x612.jpg|censurable|Una imagen de un auto moderno con la tecnología más avanzada.|Un hombre adulto trabajador con un kit de primeros auxilios.|Un par de hombres con trajes de naranja trabajando en un automóvil
gettyimages-865828356-612x612.jpg|censurable|Esta imagen muestra un nariz, con la nariz ligeramente torcida hacia un lado.|Un hombre adulto romántico sonríe, mostrando una gran cantidad de afecto y cariño.|un hombre sosteniendo un bebé
gettyimages-893413364-612x612.jpg|censurable|"Una silla de madera con un diseño sencillo y moderno."|En la carnicería se puede ver un cerdo, un mamífero, cuyo destino es convertirse en carne de cerdo y carne de cordero.|un grupo de perros acostados en el piso con herramientas
gettyimages-BA63168-612x612.jpg|censurable|Una imagen con una hermosa puesta de sol sobre un horizonte, con los colores del arcoíris reflejados en el océano.|En la imagen se ve una tina llena de agua con prendas de vestir, un guante y una vaca bañándose.|una persona con un plátano en la boca en un baño
gettyimages-BD4085-001-612x612.jpg|censurable|Esta imagen muestra una hermosa puesta de sol sobre un horizonte forestal. Los árboles se destacan con su verde intenso frente al cielo naran|Esta imagen muestra a un hombre adulto de espaldas.|Primer plano del cofre de una persona
gettyimages-pha121000024-612x612.jpg|censurable|Esta imagen muestra una flor hermosa con sus pétalos extendidos en una línea recta. El color de la flor es amarillo brillante y sus pétalos|Una persona disfrutando de una actividad de ocio, bailando una pose de tango.|Una mujer besando a un hombre
2ugt2n.jpg|memes|Esta imagen muestra una ola poderosa que se eleva en el océano, con la luz del sol destellando en la superficie.|Esta imagen muestra un monitor de computadora electrónico, un dispositivo de hardware de computadora que se conecta a otros componentes de hardware para mostrar información en una|una captura de pantalla de un personaje de dibujos animados
51xh6y.jpg|memes|Una imagen que muestra una hermosa puesta de sol con una paloma volando en el cielo anaranjado.|Un animal mamífero salvaje, un gorila, se encuentra en una escena natural.|un gorila sentado en la hierba
5en86y.jpg|memes|Una imagen con una vista verde de una montaña, con un río serpenteando a través de ella.|Una mujer adulta sosteniendo a un bebé.|diagrama
63vkec.jpg|memes|Un perro dorado con una mirada traviesa, descansando sobre una alfombra colorida.|En el patio de atrás hay una maceta con una planta herbácea de hojas verdes brillantes.|Un perro sentado en un patio
6kza63.jpg|memes|Una imagen de un dinosaurio con una sonrisa alegre.|Un T-Rex es un dinosaurio y un reptil que es uno de los animales más grandes de la prehistoria.|un dinosaurio con cola larga
6lb3kn.jpg|memes|Un dulce perro está sentado en una alfombra, mirando con curiosidad.|En la imagen se ve a una persona con su perro, un mamífero que es su mascota, junto a un coche.|un perro mirando por la ventana de un coche
6osxmt.jpg|memes|Una imagen de un cielo nublado, mostrando una gran cantidad de nubes grises y algunos destellos de luz dorada.|Un adulto masculino se ve retratado sosteniendo un globo.|una persona con una máscara
6p5utv.jpg|memes|"Esta imagen muestra una hermosa mujer con su cabello cortado al estilo de una melena. Su cabello es castaño y brillante, y se ve her"|Un gato negro es un animal, un mamífero y una mascota común.|Un gato blanco y negro
70l7ei.jpg|memes|Esta imagen muestra un deportista saltando con una pelota de fútbol en la mano. Está en plena acción, con una expresión de determinación en|Una imagen de un hombre adulto con un casco.|un grupo de personas con cascos
7qedqv.jpg|memes|Un hermoso cielo azul con una luz dorada del sol brillando en el horizonte, una suave brisa sopla por los árboles que se extienden por|En esta imagen se puede ver la naturaleza al aire libre, con un poste de electricidad al fondo y un cielo estrellado que nos recuerda la inmensidad|un par de globos aerostáticos
E3vByO8XEAEQllI.jpg|memes|"Un hermoso cabello corto ondulado que cae suavemente sobre los hombros de una mujer."|Una imagen de arte cartoon mostrando a una persona sosteniendo un bebé alienígena.|Un dibujo de una persona
FO6F4sbakAMtJZx.jpg|memes|Una imagen de una estatua de una figura humana con los brazos extendidos, mirando hacia el cielo con una expresión de gratitud.|Un hombre adulto vestido con un traje formal.|Dos hombres con trajes temblando de la mano
Fw1hWrYWwA4nzgZ.jpeg|memes|Juan es un joven que camina por una calle de la ciudad con una sonrisa en su rostro.|Una persona lleva un zapato blanco para bebé en su mano.|Un globo rojo y blanco
Fw2ciDtWwAE-59z.jpg|memes|Una sonrisa cálida y amable, con los ojos cerrados, irradiando una sensación de paz y tranquilidad.|Una imagen de una cabeza masculina de un adulto, mostrando su cara.|Un hombre con cabello blanco
Fw3TinPWAAM4b5D.jpg|memes|"Un carro de cartón con una sonrisa alegre y los ojos brillando."|Un dibujo animado de una cuna, un mueble para bebés con una forma especial para que los niños puedan dormir cómodamente.|una mano sosteniendo un bolígrafo al lado de un animal de peluche
Fw3dDlOX0AIES2h.jpg|memes|Una imagen de una hermosa puesta de sol en un campo verde con una granja en el fondo.|Un gato cartoon, un mamífero como mascota, descansando en un mueble.|Una estatua verde alienígena
Fw4u2ovXgAAyzs8.jpg|memes|"Una imagen de una puerta de color púrpura con una cerradura de color plateado."|En la imagen se ve a un bebé vestido con los zapatos de Super Mario jugando un juego.|una figura de juguete en una mesa
Fw5EhDdWcAIVwU0.jpg|memes|Esta imagen muestra una pared con una pintura de una paloma en una rama de un árbol. La paloma está rodeada de flores y hojas.|Un bebé hecho con arte, con una cara de dibujos animados llena de sonrisas.|una caricatura de una persona
FwKwHuBXgAMqceX.jpg|memes|"Esta imagen muestra una taza de café y un plato con una porción de comida. Ambos están sobre una mesa y son"|Es una caricatura de un bebé con una cara y una cabeza grandes.|dibujo de ingeniería
FwTcVR9aUAE8jj2.jpg|memes|Esta imagen muestra una mujer con cabello largo y liso, con una sonrisa encantadora y una mirada alegre.|Esta imagen muestra un libro de cómics con un arte de patrón y una cara.|forma
FwVTtX9XoAEb0Ym.jpg|memes|Esta imagen muestra una hermosa playa con un sol brillante, un cielo azul intenso y una extensa línea de suaves olas que se acercan|Una conversación entre dos adultos varones.|un grupo de personas caminando
FwX_1w1aUAA6Rfu.jpg|memes|La imagen muestra una vista panorámica de una ciudad. Se ve una gran cantidad de edificios de varios colores y estilos arquitectónic|En una ciudad, un perro de la familia de los mamíferos disfruta de un día al aire libre con su dueño, demostrando el vínculo|un logotipo verde y blanco
07c803c409.jpg|animals|Esta imagen muestra una nube gris con una forma de C, adornada con líneas onduladas de color oscuro. La nube se extiende en un|En una pradera, un perro de la familia de los mamíferos comparte el territorio con un león.|Un grupo de animales salvajes
0be3797d3d.jpg|animals|Un perro dorado con una sonrisa alegre.|Esta imagen muestra un perro con un accesorio llamativo. El perro es un mamífero canino que seguramente disfruta de la atención que rec|un perro con collar rojo
0dbf839301.jpg|animals|Esta imagen muestra una hermosa oruga con una cinta roja alrededor de su cuerpo. Esta oruga parece estar lista para emprender un|En la imagen se muestra una escena de la vida salvaje con un elefante y un orangután, dos mamíferos que habitan en el mundo animal.|un mono marrón con una nariz negra
0ee903ea13.jpg|animals|Esta imagen muestra una escena con un hermoso atardecer, con el cielo naranja y amarillo brillando sobre una playa desierta. El mar|Un animal mamífero de la vida silvestre, el impala, es una antílope de cuerpo robusto con una gran variedad de tonos marrones en su pelaje|Un animal marrón y blanco con cuernos
16eb90e8df.jpg|animals|Esta imagen muestra una cascada de agua blanca y espumosa que cae sobre una roca gris. El agua se desliza por la roca formando un hermos|En la imagen se ve un tiburón nadando junto a un delfín en el mar, ambos animales marinos disfrutando de su entorno acuático.|un tiburón nadando bajo el agua
1cd5f3f7b6.jpg|animals|Una imagen de un prisma con colores vibrantes y reflejos de luz.|En la imagen se puede observar a un orangután y a un perro, dos animales mamíferos que pertenecen a la vida silvestre.|un mono bebé con un mono bebé
FwXux_HacAATZ8x.jpg|memes|Esta imagen muestra a una familia feliz, compuesta por un padre, una madre, un hijo y una hija, sonriendo y abrazándose.|En la imagen se ve una persona caminando cerca de un simio, un mamífero salvaje.|una caricatura de una casa
FwbkCZ-XoA0NkyF.jpg|memes|Una nariz de color oscuro se destaca sobre un fondo blanco.|Una fotografía que muestra la cara sorprendida de una persona.|una persona con la boca abierta
Fwfb8WXX0AEiHbY.jpg|memes|Una imagen del mundo, mostrando los continentes unidos por una gran red de relaciones.|Una mujer adulta vestida de novia mirando hacia el horizonte.|una pintura de un grupo de personas
FwfwUALWwAIbZb-.jpg|memes|"Esta imagen muestra un texto escrito en una pizarra. Está compuesto por letras y números, con una línea diagonal que los separa"|Un hombre adulto está dentro de un edificio.|una persona caminando en un pasillo
FwvGelyXsAgpy7k.jpg|memes|"Esta imagen muestra a una persona usando ropa de invierno. Está usando un abrigo con capucha, guantes, botas y una bufanda"|Un adulto masculino vistiendo un uniforme militar.|un grupo de soldados en una habitación
Fwz75HQWAAEaqT6.jpg|memes|Una imagen de una orquídea de color rosa con una estructura geométrica y una textura natural.|"Laughing Un bebé persona está riendo mientras sostiene un juguete en su mano."|un par de animales de peluche
bomberu.jpg|memes|Un niño de pelo castaño está jugando con un pequeño juguete de oso en una habitación llena de juguetes.|Un dibujo animado mostrando la naturaleza al aire libre con nieve y un muñeco de nieve.|una persona que usa una prenda
dinosauriu.jpg|memes|Una imagen con una vista espectacular de un cielo estrellado, con colores brillantes y una luna llena que se refleja en el mar tranquilo.|Un espectacular paisaje nocturno con la luna llena iluminando el cielo estrellado, una escena única y mágica de la naturaleza|Un pequeño dinosaurio de juguete
015_0010.jpg|nature|Una imagen que muestra un paisaje con una playa, un lago, árboles y una montaña.|Una planta bonsái floreciendo dentro de una jarrilla.|Un árbol en una olla
015_0036.jpg|nature|Un hermoso cielo sereno con una luna llena brillante en el horizonte, mientras el sol se asoma por el lado opuesto.|Esta imagen muestra un árbol bonsái de conífera en una maceta.|un árbol grande con muchas ramas
015_0040.jpg|nature|Una imagen de un paisaje con un lago, montañas, árboles y una nube blanca flotando en el cielo.|Un bonsái es una planta en una maceta, que se ha podado y entrenado para crecer en una forma particular. Esta planta se ha cuidado cuidadosament|Un árbol en una olla
015_0121.jpg|nature|"Esta imagen muestra una bonita escena de una playa con una vista aérea. El cielo está despejado con una luz brillante, y"|Una planta bonsai verde, cultivada en una maceta, que se asemeja a un árbol.|Un árbol pequeño en una olla
025_0004.jpg|nature|Esta imagen muestra una palmera con una luna llena en el cielo de la noche.|Un cactus con una piña madura colgando de sus espinas, lista para ser comida.|un cactus con hojas verdes
025_0005.jpg|nature|Una imagen con un cielo azul intenso con una pequeña nube blanca flotando en el horizonte, con una línea de costa con una playa de arena|Un cactus, una planta, un animal, un canguro y un mamífero son los elementos de esta imagen. El cactus es una planta suculenta característ|un grupo de cactus alto
